data,Precipitação,Temperatura
2016-11-27,0.0,8.382604166666667
2016-11-28,0.2,8.702125
2016-11-29,0.4,9.488166666666666
2016-11-30,1.2000000000000002,8.143854166666666
2016-12-01,0.0,8.119541666666667
2016-12-02,5.4,8.5745
2016-12-03,12.0,7.544395833333333
2016-12-04,10.8,6.765270833333333
2016-12-05,1.6,7.393125
2016-12-06,3.6,6.581729166666666
2016-12-07,0.4,6.62875
2016-12-08,13.8,6.213125000000001
2016-12-09,8.4,6.213979166666667
2016-12-10,0.6000000000000001,7.574479166666666
2016-12-11,0.4,7.230666666666667
2016-12-12,0.4,7.7921458333333335
2016-12-13,0.4,8.8258125
2016-12-14,1.2,8.406145833333333
2016-12-15,1.4,7.659020833333333
2016-12-16,0.0,8.430125
2016-12-17,0.0,8.767583333333333
2016-12-18,7.0,7.456958333333334
2016-12-19,2.4000000000000004,7.384125
2016-12-20,6.2,7.668187499999999
2016-12-21,0.2,7.641500000000001
2016-12-22,14.6,5.847520833333333
2016-12-23,0.0,7.401395833333333
2016-12-24,0.2,8.345791666666667
2016-12-25,1.8,8.294458333333333
2016-12-26,1.2000000000000002,7.858208333333334
2016-12-27,4.2,8.2260625
2016-12-28,2.0,7.6820208333333335
2016-12-29,5.6,7.943541666666667
2016-12-30,7.2,7.1148125
2016-12-31,12.6,6.577958333333334
2017-01-01,11.2,7.593166666666666
2017-01-02,3.8000000000000003,8.486812500000001
2017-01-03,3.6,7.683145833333334
2017-01-04,0.0,8.1078125
2017-01-05,4.6,7.9306875
2017-01-06,2.4,7.439541666666667
2017-01-07,0.8,8.091958333333332
2017-01-08,5.0,7.291083333333333
2017-01-09,9.0,6.347083333333334
2017-01-10,4.2,6.329479166666666
2017-01-11,3.4000000000000004,7.563770833333333
2017-01-12,11.8,6.849020833333333
2017-01-13,4.6,6.988604166666666
2017-01-14,11.0,6.0934791666666674
2017-01-15,5.6000000000000005,5.922999999999999
2017-01-16,16.8,4.4820416666666665
2017-01-17,0.2,7.228437499999999
