date,z_300.0,z_400.0,z_500.0,q_300.0,q_400.0,q_500.0,crwc_300.0,crwc_400.0,crwc_500.0,t_300.0,t_400.0,t_500.0,u_300.0,u_400.0,u_500.0,v_300.0,v_400.0,v_500.0,u10,v10,d2m,t2m,sp,z,tp,ssrd,strd,sf
1943-04-06,94447.52,73989.65,57234.66,0.0003065299,0.0009293838,0.0032916628,0.0,0.0,0.0,-33.713272,-17.395004,-6.7575684,-9.581524,-7.3831325,-4.5003047,1.3293494,2.0408938,-0.3830165,-0.8533478,-0.18320213,1.1960754,3.7833557,61726.445,40786.863,0.15774965,3197884.5,4062235.5,4.638161e-06
1943-04-07,94495.086,73995.88,57263.38,0.00027999652,0.00088582956,0.0032605587,0.0,0.0,0.0,-32.890854,-17.518723,-7.0667114,-9.613835,-7.7113976,-4.8307266,-0.25706464,1.6429495,-0.03839607,-0.6353709,-0.092926756,0.8034973,3.603119,61740.973,40786.863,1.1350218,3456044.0,4286393.5,0.00035448818
1943-04-08,94552.78,74063.97,57324.06,0.00043053192,0.0013069735,0.0032238888,0.0,0.0,0.0,-33.199493,-17.351044,-7.0844116,-4.0298176,-4.8206973,-3.2651117,-2.0422504,-3.669301,-0.9494836,-0.83521783,-0.15767638,-0.040008545,3.886322,61804.87,40786.863,0.20358212,3233399.5,4004689.0,2.3124012e-06
1943-04-09,94568.65,74087.95,57333.47,0.000394998,0.001290071,0.0035945028,0.0,0.0,0.0,-33.170364,-17.457367,-6.9374695,-2.3993995,-3.5849962,-4.0541553,-0.9831197,-1.1417896,-0.708628,-0.89948195,-0.3074743,2.0711975,4.254669,61816.305,40786.863,0.77070737,3592320.8,4279430.0,0.00014520957
1943-04-10,94473.4,73988.22,57233.31,0.00041779844,0.0012762749,0.0035841467,0.0,0.0,0.0,-33.14363,-17.345856,-7.180298,-2.1389148,-2.3205283,-3.0863159,-0.8798533,-1.1088179,-1.4363505,-0.9685278,-0.41912442,1.7745667,4.2015076,61747.414,40786.863,0.76819885,3172664.5,4224519.5,5.2200165e-05
1943-04-11,94595.96,74102.68,57346.754,0.00041080263,0.0013215719,0.0034435147,0.0,0.0,0.0,-33.18405,-17.29271,-6.977356,-1.2020366,-2.6565754,-3.502251,-3.1451874,0.21429761,-0.08553935,-1.1179214,-0.34768528,0.6437683,3.7174377,61845.184,40786.863,0.921199,3344657.2,4198851.0,0.00016392698
1943-04-12,94716.16,74182.61,57381.957,0.00022761639,0.0008501993,0.0036361495,0.0,0.0,0.0,-32.920303,-16.275238,-6.6135864,-2.7959654,-5.642861,-4.5721874,0.94921666,4.2228847,2.5070398,-1.0307333,-0.36194268,1.1254578,4.699005,61840.42,40786.863,0.4075514,3066263.8,4253360.5,3.6354177e-06
1943-04-13,94673.19,74124.59,57345.844,0.00023332275,0.0005111943,0.0023332674,0.0,0.0,0.0,-33.168793,-16.184998,-7.0012207,-2.9543788,-5.625448,-4.494484,-2.6206796,2.7326062,0.61732817,-1.182564,-0.507004,-0.17355347,4.592743,61825.89,40786.863,0.090988606,3075436.8,4105890.5,2.3962057e-06
1943-04-14,94626.84,74095.914,57314.863,0.00024541645,0.0005751598,0.0028438198,0.0,0.0,0.0,-33.11302,-16.585358,-6.677002,0.5481543,-4.095449,-1.8861958,-4.672617,-0.0886937,0.23397458,-0.5224963,-0.14217754,-0.33041382,4.443573,61796.61,40786.863,0.66410583,3379642.2,3965307.5,1.458099e-05
1943-04-15,94620.13,74104.06,57315.812,0.00030985512,0.00090370834,0.0034803536,0.0,0.0,0.0,-33.15425,-16.743774,-6.3964233,3.2772067,-1.6546344,-0.79586786,-2.8541505,1.4826959,1.0928154,0.17056786,-0.022652283,1.4189148,4.3977966,61796.266,40786.863,0.47077197,3501729.0,3873887.5,7.986455e-07
1943-04-16,94584.01,74095.17,57308.637,0.00012649487,0.0009866226,0.0035405273,0.0,0.0,0.0,-33.119522,-17.114777,-6.2339783,5.4443336,0.26687047,-0.46117988,2.046169,2.0144043,-0.048229378,-0.03239864,-0.004533291,2.8518982,4.198639,61772.406,40786.863,0.95154405,3025395.5,4348643.0,9.060444e-06
1943-04-17,94550.73,74061.22,57311.83,0.00010246079,0.0005590377,0.0034636436,0.0,0.0,0.0,-33.12735,-17.246185,-6.95874,4.1192756,0.85207015,-1.5101033,5.079418,3.4574301,0.29371053,-0.13589151,0.15228431,2.106781,3.1009827,61810.977,40786.863,1.2232215,2560893.5,4226655.0,0.00013332069
1943-04-18,94494.75,74046.91,57293.22,0.000103152175,0.0002222705,0.0029903597,0.0,0.0,0.0,-33.636246,-17.426346,-6.8580933,5.6356645,4.435898,1.0840116,3.7145026,4.9148593,0.8636032,-0.39580202,-0.107593685,1.198883,3.6777039,61789.723,40786.863,0.6001267,3183712.0,4318233.5,3.5305507e-05
1943-04-19,94550.04,74044.484,57291.598,0.00011098859,0.00040423253,0.0019696734,0.0,0.0,0.0,-33.315536,-17.269852,-6.6820984,12.920625,7.2514396,2.5027142,3.0326233,2.2469678,1.0161041,-0.22175822,0.1469605,-0.10269165,2.8495789,61788.383,40786.863,0.54309076,3267020.0,3744041.5,6.110518e-05
1943-04-20,94641.445,74083.1,57355.406,0.00014456768,0.0003812228,0.0024953457,0.0,0.0,0.0,-32.892105,-17.239777,-7.191986,14.734211,7.8267593,0.7600755,5.633207,3.975523,-0.6455381,-0.41821027,-0.028759569,-0.10720825,2.1634216,61871.688,40786.863,0.92361426,3342211.5,3663339.2,0.00039759977
1943-04-21,94696.63,74158.125,57438.25,7.758729e-05,0.0004490903,0.0030272796,0.0,0.0,0.0,-32.816208,-16.845764,-7.6696167,7.8018937,-0.5015498,-1.7683233,10.37412,3.5826333,-0.9457557,-0.78795695,-0.24687476,0.11495972,3.1420593,61950.074,40786.863,0.7046178,2969161.2,4184658.0,0.00013624059
1943-04-22,94702.68,74172.57,57488.938,5.62592e-05,0.000348117,0.0020828603,0.0,0.0,0.0,-32.23909,-17.61168,-7.6543884,4.449389,-5.043979,-3.1531544,5.910957,3.1721792,-0.80832094,-1.078016,-0.23723121,-2.5020447,2.5398865,61958.047,40786.863,0.013730379,3739914.0,3499715.5,1.7402053e-06
1943-04-23,94694.03,74170.22,57452.36,6.360363e-05,0.00023206398,0.0018327542,0.0,0.0,0.0,-32.42946,-17.399933,-7.4204407,3.3898802,-4.2528987,-1.9762913,2.1487963,0.58173037,-0.806535,-0.9152622,-0.17004807,-2.4391174,4.0052185,61928.688,40786.863,0.0073468843,3750207.5,3522839.0,3.0153751e-06
1943-04-24,94680.945,74154.32,57430.13,0.000106842235,0.0007062324,0.003110672,0.0,0.0,0.0,-32.703598,-17.491898,-7.3627014,2.1837828,-0.90046215,-0.58326966,3.6322548,-0.68196255,1.8189893,-0.13815555,0.14214668,-0.34158325,3.9322205,61902.35,40786.863,0.56874764,3224175.5,3773060.0,0.00017941743
1943-04-25,94625.02,74138.27,57396.645,0.00015725447,0.00090445817,0.0035374623,0.0,0.0,0.0,-33.360992,-17.523163,-7.051819,-0.21016116,-1.5512325,-1.3622484,5.813509,1.8206381,1.3154715,-0.15950765,-0.023437157,0.9825134,3.5646667,61901.926,40786.863,0.49243703,3108161.8,4170661.8,3.466304e-05
1943-04-26,94577.79,74150.37,57400.168,0.00018119637,0.00064350123,0.0034650562,0.0,0.0,0.0,-33.989517,-17.803513,-6.7649536,-0.81195164,-2.7344868,0.10610107,8.8457155,5.1579823,0.7500655,0.09062445,0.14242414,0.8630676,2.9056091,61875.582,40786.863,0.20821035,3023763.8,4216094.0,5.578564e-06
1943-04-27,94546.34,74096.68,57312.8,0.00013265102,0.00020673846,0.0030127766,0.0,0.0,0.0,-33.944794,-16.901123,-6.7973633,1.0958991,-5.2796674,-1.3616276,8.948934,8.393776,0.17284852,0.1330035,0.22694582,0.7799988,2.611847,61819.617,40786.863,0.5140951,2884031.0,4196130.5,9.120209e-06
1943-04-28,94506.375,74021.8,57268.97,0.00014363795,0.0004074429,0.003877722,0.0,0.0,0.0,-33.554947,-17.079742,-7.0888977,0.6473829,-3.402691,-0.4181457,5.1565514,7.2348323,-1.661945,-0.11831826,-0.29039538,1.1844177,3.1021423,61787.97,40786.863,1.2111281,2672843.5,4346646.0,0.00019546133
1943-04-29,94435.336,73936.875,57204.863,0.00013463049,0.0012342028,0.003972951,0.0,0.0,0.0,-33.471085,-17.286514,-7.2060547,0.3856556,-1.5039748,0.6211497,3.423255,-1.7167066,-2.820078,0.34762642,0.20362483,1.138031,2.5347595,61746.746,40786.863,1.2472744,3027989.5,4263512.5,0.00043531437
1943-04-30,94386.51,73934.0,57207.8,0.0001738441,0.0015848359,0.0037237601,0.0,0.0,0.0,-33.732407,-18.033401,-7.1138306,2.4061573,1.3849679,-0.3832898,-0.6855958,-6.673721,-3.5208206,-0.121712625,-0.062468186,1.6925964,2.8244934,61745.664,40786.863,1.126455,3121609.5,4222075.5,0.00038908236
1943-05-01,94498.23,74036.31,57292.145,0.00010633766,0.0010666118,0.0032087008,0.0,0.0,0.0,-33.769928,-17.573639,-6.880127,6.684301,2.5817854,-0.29833642,-0.9840545,-7.9550877,-3.7641115,-0.671665,-0.21643734,1.3421326,3.325409,61786.113,40786.863,0.21660511,3239374.8,4231529.5,2.0694395e-05
1943-05-02,94519.625,74046.82,57310.12,0.00013061128,0.0010512392,0.0035631899,0.0,0.0,0.0,-33.696762,-17.622452,-6.907837,9.076758,1.6482824,-0.44134268,0.39348876,-3.8994186,-1.1320171,-0.75497013,-0.16141136,1.5138245,2.9309387,61822.098,40786.863,1.3277005,2632938.5,4212222.0,0.00048184465
1943-05-03,94455.305,73987.625,57255.598,0.0003052284,0.0010288265,0.0033994128,0.0,0.0,0.0,-33.729446,-17.433151,-7.026428,4.2015834,1.19369,-0.48054484,-4.6460223,-1.714652,-0.04473074,-0.62448454,-0.1470484,0.41970825,3.181244,61763.246,40786.863,0.48607832,3004616.0,4239897.5,6.7481364e-05
1943-05-04,94492.26,74084.37,57340.83,0.0004239259,0.00096287456,0.00334348,0.0,0.0,0.0,-34.267776,-17.811447,-6.7029114,1.7817653,1.3999858,-1.2224283,-4.351237,0.46195126,-0.4989457,-0.61826384,-0.05130212,1.0818176,3.4030457,61806.11,40786.863,0.5367108,3298070.5,4073547.0,0.00016013245
1943-05-05,94473.43,74041.93,57281.688,0.00044020335,0.00076681445,0.00330622,0.0,0.0,0.0,-33.55403,-17.56807,-6.47406,0.1573598,-1.1597873,-1.3599153,-6.5515647,0.4570421,-0.91140866,-0.68283856,-0.037153095,0.823761,3.108612,61768.062,40786.863,1.022255,3331046.0,4232905.5,0.00040636054
1943-05-06,94499.336,74020.24,57271.973,0.00011901162,0.001082954,0.0033876626,0.0,0.0,0.0,-33.758377,-17.169907,-6.8601074,11.949715,-1.3044211,-2.693201,-3.8270895,-5.3417773,-2.6824017,-0.81861424,-0.12578152,0.81204224,3.516388,61774.043,40786.863,1.0538476,3153275.2,4218299.0,0.00048165512
1943-05-07,94476.78,74018.17,57269.516,7.135227e-05,0.00089245284,0.0033242886,0.0,0.0,0.0,-34.172897,-17.352127,-6.947052,9.406588,1.9130541,-1.8709413,1.6879386,-4.2551537,-2.2437007,-0.92302966,-0.11217371,-0.021392822,2.9378967,61769.293,40786.863,0.48169675,3135193.5,4052541.8,5.60685e-05
1943-05-08,94561.84,74055.29,57335.527,8.123526e-05,0.0010552637,0.0034905586,0.0,0.0,0.0,-33.13463,-17.609833,-7.413788,13.655751,0.63293487,-3.096422,7.803778,-2.4617946,-2.681023,-0.9731388,-0.409627,1.7970276,3.8127136,61813.07,40786.863,0.6324994,3170687.5,4119240.8,3.5872683e-05
1943-05-09,94638.48,74147.29,57431.25,6.7169625e-05,0.0008374351,0.0033302873,0.0,0.0,0.0,-33.01613,-17.575226,-7.6898804,9.463912,-3.6661375,-5.5506706,2.2182496,-2.06276,-3.9326398,-1.3073595,-0.30590326,0.17660522,2.924347,61915.316,40786.863,0.58163375,3409945.2,4107548.5,0.00011945842
1943-05-10,94644.164,74164.484,57405.656,0.00010933086,0.00081034773,0.0031226259,0.0,0.0,0.0,-33.350723,-17.170456,-7.0956726,7.9048476,-2.5654535,-5.3058214,0.7521469,-1.7196084,-2.985007,-1.5062256,-0.48281574,-0.76956177,3.2304382,61908.984,40786.863,0.19675428,2959867.0,4069352.0,4.7910726e-06
1943-05-11,94688.336,74167.96,57401.766,4.086406e-05,0.00046586024,0.0023629225,0.0,0.0,0.0,-32.8098,-16.670929,-7.118164,9.986915,-2.2732918,-4.691959,2.0057473,-2.9709253,-2.4547608,-1.1702282,-0.28231975,-1.3453064,3.9239807,61856.777,40786.863,0.13283712,3324546.8,3850808.0,2.0263542e-07
1943-05-12,94712.164,74186.945,57481.19,3.9740775e-05,0.00026691103,0.0015389422,0.0,0.0,0.0,-32.26979,-17.1595,-7.468628,10.511224,-1.774351,-5.652231,-1.731129,-0.22629766,-0.7348154,-1.3921075,-0.14546321,-3.3909607,3.1759949,61909.73,40786.863,0.0,3615122.5,3349179.5,7.154085e-08
1943-05-13,94712.414,74210.52,57503.06,7.9872385e-05,0.00071730063,0.0022105433,0.0,0.0,0.0,-32.674408,-17.905441,-7.1076355,3.4738255,1.5699459,-1.7293696,-2.713814,3.8829613,2.246405,-0.5167923,0.18755086,-2.9551086,3.506073,61943.5,40786.863,0.30108702,3323743.5,3366386.5,1.9070103e-07
1943-05-14,94604.414,74065.29,57356.066,0.000105589716,0.0005437497,0.0023775417,0.0,0.0,0.0,-33.079315,-17.264008,-7.2947693,-0.8691914,0.8000961,-1.734908,3.5708368,1.197678,0.23485328,-0.41531128,0.19970454,-1.5846863,2.098114,61881.945,40786.863,0.30442938,3069050.0,3969941.2,1.3909768e-05
1943-05-15,94516.44,74031.78,57330.293,0.00013914607,0.0008123242,0.0032126468,0.0,0.0,0.0,-33.381485,-17.81041,-7.6864624,-3.5648205,1.608243,-0.009400954,-1.2629684,-2.284398,-0.046551168,-0.15512384,0.16932839,0.58065796,2.6755066,61845.117,40786.863,0.3755509,2789067.5,3906435.5,2.106023e-05
1943-05-16,94486.69,74023.5,57310.906,0.00019310463,0.00084497704,0.002864343,0.0,0.0,0.0,-33.820206,-17.584976,-7.6143494,0.6029766,0.5421922,1.9032674,3.5996454,-1.3017943,1.0182813,0.26135147,0.30935234,-2.3356018,1.8836975,61813.77,40786.863,0.29261875,3250813.0,3893395.0,3.8497456e-06
1943-05-17,94547.12,74042.4,57317.953,6.0822756e-05,0.00032471798,0.0016154931,0.0,0.0,0.0,-32.89644,-17.184708,-7.4351196,7.399918,2.4775014,1.7007996,4.8845162,0.81240886,1.4943595,0.22146107,0.22043788,-1.6179504,2.8368225,61811.625,40786.863,0.11099095,3530123.2,3629974.8,6.1991886e-07
1943-05-18,94502.52,74046.86,57289.52,4.2867683e-05,0.00021227375,0.00231427,0.0,0.0,0.0,-33.6409,-17.217438,-7.0147705,5.363401,4.861361,0.9798296,3.145738,4.302721,0.377718,-0.41828805,-0.07425338,-0.67800903,3.2155457,61786.695,40786.863,0.46236876,3193502.5,3577630.8,7.7901524e-05
1943-05-19,94516.48,74090.49,57344.77,9.9281264e-05,0.00029318663,0.0022789661,0.0,0.0,0.0,-33.839615,-17.72348,-6.6328735,7.0755506,-3.6612215,-3.4912422,-0.25340503,1.7727033,-0.67315006,-0.8948567,-0.2965318,-0.22775269,3.4283142,61813.11,40786.863,0.24976924,3251324.5,4060074.8,9.538089e-07
1943-05-20,94518.72,74085.96,57343.266,6.902179e-05,0.0003684708,0.0016239746,0.0,0.0,0.0,-33.638336,-17.65126,-6.702942,6.4678664,-4.394545,-5.368521,6.246046,1.8190721,0.81503266,-0.6246817,0.068195745,-1.5709534,3.429779,61808.832,40786.863,0.17890896,3371283.5,3467246.2,5.960828e-08
1943-05-21,94532.055,74113.04,57378.035,9.527064e-05,0.0005363013,0.001965355,0.0,0.0,0.0,-34.613174,-17.781967,-6.731842,11.358036,-2.2828844,-4.9010715,7.604675,6.8926854,2.5878906,-0.64924645,0.122834906,-2.2101746,3.610382,61824.5,40786.863,0.12072211,3300814.0,3492709.0,2.384877e-08
1943-05-22,94422.164,74025.67,57308.77,8.2678656e-05,0.00029762465,0.0027280569,0.0,0.0,0.0,-34.256058,-17.898972,-7.2121887,14.421861,-0.24068265,-0.59816045,3.880182,7.9322667,0.5633203,-0.071897864,-0.13704,-1.2087708,3.6334534,61807.42,40786.863,0.14656755,3193487.8,3710060.2,2.6227644e-07
1943-05-23,94451.78,73996.27,57270.785,8.564167e-05,0.00035577282,0.0031111017,0.0,0.0,0.0,-32.66861,-17.692764,-7.325226,8.364974,-0.15424919,-1.0362226,1.8737264,2.3848374,-0.5793218,-0.27586645,0.0067929775,0.3859558,3.047882,61788.203,40786.863,0.2970024,3027639.2,3992092.0,2.1014479e-05
1943-05-24,94496.84,74034.04,57320.004,0.00012778955,0.0005400676,0.0034162255,0.0,0.0,0.0,-33.53151,-17.738876,-7.3942566,1.500371,0.48426715,-0.8284893,4.717152,2.832629,-0.4560841,0.04033287,0.08866152,0.1321106,3.2757874,61832.03,40786.863,0.8457318,3062747.2,4131092.0,0.000117122196
1943-05-25,94458.32,74004.35,57284.63,0.00011576218,0.00032571817,0.0024899289,0.0,0.0,0.0,-34.0912,-17.91365,-7.006958,1.86806,1.2481216,-0.69108033,6.337654,3.1802928,0.8825221,-0.45474368,-0.030298293,-0.089019775,2.7085876,61800.4,40786.863,0.4466237,2717211.8,3868224.0,6.602342e-05
1943-05-26,94436.06,73984.07,57264.51,0.00019308337,0.0004894841,0.002925642,0.0,0.0,0.0,-34.206146,-17.733871,-7.446228,0.8147523,1.9363278,-0.2521229,0.2982913,0.12987863,-0.665069,-0.6379926,-0.2557972,-0.34805298,2.7678528,61787.17,40786.863,0.39439923,2934142.8,4127474.0,7.4850104e-06
1943-05-27,94434.586,74017.87,57297.047,0.00030643045,0.000644943,0.0031806508,0.0,0.0,0.0,-34.413605,-17.954056,-7.2411804,1.9957408,5.485069,0.7673595,-3.5576308,-1.6473616,-0.5958368,-0.85133123,-0.36140624,-0.3159485,3.3721008,61811.67,40786.863,0.2878096,3011321.0,3927301.5,8.035306e-06
1943-05-28,94459.875,74040.26,57283.965,0.00017400656,0.0003867366,0.0023797257,0.0,0.0,0.0,-34.632645,-17.166534,-7.145447,7.005422,2.5729902,0.8633444,-0.8457467,4.6298532,2.335477,-0.33626533,0.36146536,-0.6654968,2.8232727,61795.98,40786.863,0.15411966,3131962.5,3854324.8,3.436159e-05
1943-05-29,94448.19,74052.25,57320.74,3.5001925e-05,0.0002447075,0.0022693048,0.0,0.0,0.0,-34.214264,-17.998215,-6.9331055,14.777596,-0.85650253,-0.7597162,3.8509524,4.494074,0.19979197,-0.11231516,-0.036436215,-0.84817505,2.9827576,61802.42,40786.863,0.09393918,3048736.8,3587738.2,5.1261304e-07
1943-05-30,94447.78,74036.6,57314.027,6.8227455e-05,0.00046952526,0.0023244577,0.0,0.0,0.0,-33.863724,-18.136154,-6.8410034,17.287916,1.4522084,-2.0956068,8.257731,1.4747763,-1.6707177,-0.61213386,-0.39097735,0.116485596,3.5690002,61831.277,40786.863,0.41971844,2966117.5,3986709.5,8.7508815e-06
1943-05-31,94503.31,74011.1,57346.543,0.00012667583,0.0007292195,0.0029506506,0.0,0.0,0.0,-32.732147,-18.56308,-8.180206,8.84375,-1.3417958,-2.115021,8.101155,-2.0430822,-2.9367497,-0.8347677,-0.24951679,-0.4815979,2.9252014,61879.16,40786.863,0.33064866,2946945.5,4013116.5,9.69063e-06
1943-06-01,94553.47,74074.9,57394.69,9.558905e-05,0.00096013845,0.0030454102,0.0,0.0,0.0,-33.086456,-18.28482,-7.882599,-2.2554028,0.039210986,-0.99053854,7.7757287,-1.9394064,-1.3948613,-0.8639698,-0.41630644,-0.45767212,3.122528,61907.934,40786.863,0.46834114,2971425.8,3991694.2,1.6700244e-05
1943-06-02,94574.01,74086.65,57350.254,0.00010941119,0.0006085274,0.002768468,0.0,0.0,0.0,-34.075974,-17.193924,-6.991272,-3.9079125,-2.0609806,-1.2365752,4.8053823,1.1607323,-0.5911184,-0.43894923,-0.046183154,-1.3974915,2.8546448,61835.062,40786.863,0.3615416,3239616.0,3502580.5,1.1203483e-06
1943-06-03,94495.47,74000.09,57270.465,0.00013819759,0.0007602179,0.003182208,0.0,0.0,0.0,-33.897247,-17.189789,-7.348755,-4.8517714,-3.7451458,-0.29666284,-1.0700618,-0.8693394,0.08566108,-0.5727308,-0.20706908,-0.55184937,3.6610413,61785.125,40786.863,0.27046013,2719090.8,3931385.8,1.0967022e-05
1943-06-04,94478.6,74016.73,57297.02,0.00021559565,0.0009039469,0.0031902653,0.0,0.0,0.0,-33.87166,-17.554962,-7.6269226,-4.1826997,-3.566795,-1.8249092,-3.2103205,-3.0014226,-2.156411,-0.95175195,-0.47573927,-0.044647217,3.1421204,61826.066,40786.863,0.31453294,2847316.0,4139610.0,2.2481661e-05
1943-06-05,94565.44,74111.9,57365.984,0.00030857613,0.000879276,0.0031030476,0.0,0.0,0.0,-33.92296,-17.478561,-6.8771973,-5.0641246,-0.7904189,-0.48908433,-4.346701,-0.41172078,-0.12493482,-0.17487697,0.10748686,0.48013306,3.8403015,61858.516,40786.863,0.08803,2796638.2,3979806.0,4.6843197e-06
1943-06-06,94507.02,74055.58,57302.574,0.0001811078,0.00046214028,0.0029832192,0.0,0.0,0.0,-33.32869,-17.47226,-6.656433,-6.7162514,-6.9201713,-3.9360487,-5.676878,4.0779047,0.5594552,-0.55705935,-0.14083469,0.521698,3.79068,61790.395,40786.863,0.36455515,3009275.8,3860651.0,4.243011e-06
1943-06-07,94622.0,74155.77,57416.906,0.00014168442,0.00020872582,0.0019470962,0.0,0.0,0.0,-33.490875,-17.199173,-7.1064453,-4.9120364,-8.645992,-4.3787456,-2.3896058,-0.13616864,0.009781857,-0.70240027,0.024246871,-1.0032043,3.6896057,61880.547,40786.863,0.07781168,2708684.5,3946719.8,4.1719613e-07
1943-06-08,94703.09,74248.23,57525.016,0.0001443026,0.00029101293,0.0019067231,0.0,0.0,0.0,-33.76938,-17.45897,-7.0631104,-2.6341906,-7.228758,-4.8285413,-1.7446166,-0.81819564,1.516311,-0.6657944,0.21102063,-2.0403748,4.106903,61942.33,40786.863,0.2168843,3209500.5,3564018.0,1.19180186e-07
1943-06-09,94650.5,74192.15,57476.344,0.0002196411,0.00037794665,0.0014749604,0.0,0.0,0.0,-33.756516,-17.605759,-7.230316,1.4271708,-5.57361,-6.9458013,-0.035178907,1.6360778,2.0532124,-0.60838115,0.1142025,-2.8420105,3.4388733,61920.43,40786.863,0.09881909,3261042.0,3337560.0,0.0
1943-06-10,94553.65,74080.195,57350.105,0.000262713,0.00064154,0.0016355735,0.0,0.0,0.0,-33.481583,-17.753204,-6.8315125,4.6475625,1.6401747,-3.979378,-1.3864988,3.35668,1.1992347,-0.6998894,-0.12698537,-2.778473,3.2452087,61820.5,40786.863,0.13190217,3221518.5,3418112.5,1.6691047e-07
1943-06-11,94451.68,73959.98,57219.31,0.00023255158,0.00031018982,0.0027353757,0.0,0.0,0.0,-34.05635,-17.188766,-7.014679,7.3485045,7.4298763,0.6443507,-2.4361377,1.5853616,0.3489318,0.16993846,0.11463851,-0.9802551,3.1697693,61747.234,40786.863,0.56287265,2985271.2,3894614.0,2.6585185e-06
1943-06-12,94398.29,73887.44,57168.297,0.00016099065,0.0002557181,0.0021641846,0.0,0.0,0.0,-33.88571,-16.778748,-7.704071,7.197443,5.9183598,1.6680111,-2.0381377,0.67820793,-0.75562865,0.12709951,0.056655675,-0.56503296,2.4743347,61735.83,40786.863,0.32351393,2828227.0,3950464.2,5.388283e-06
1943-06-13,94422.414,73917.19,57206.02,0.00011048468,0.00036094084,0.0033471335,0.0,0.0,0.0,-33.6183,-17.338608,-7.8598633,8.076186,4.512395,1.0136553,-0.82896644,-2.9663937,-1.3497928,0.37573093,0.06621228,-1.9840393,1.6436462,61747.48,40786.863,0.2126058,2918555.8,3674172.8,4.971207e-06
1943-06-14,94489.12,73962.2,57228.83,0.00018382164,0.00038558108,0.0038033668,0.0,0.0,0.0,-33.87784,-16.52243,-7.585144,7.4438643,5.770428,0.5336004,-2.3716438,-2.5068042,-1.8100568,0.22546251,-0.104936555,0.24594116,3.3300476,61766.27,40786.863,0.99190676,2283622.0,4236672.0,0.0002284844
1943-06-15,94440.99,73950.86,57263.848,0.00024283602,0.0007682081,0.003481215,0.0,0.0,0.0,-33.563766,-17.510696,-8.156464,5.3121066,2.1643407,0.20769203,-4.1750255,-5.1663985,-1.9536577,-0.04819572,-0.06844889,-0.48886108,2.8537903,61799.062,40786.863,0.6190079,2989731.2,3836488.5,4.458765e-06
1943-06-16,94472.97,74020.52,57301.703,0.00043346485,0.0011458992,0.0034743568,0.0,0.0,0.0,-33.78952,-17.499725,-7.492035,0.4849212,0.772379,0.087488115,-4.6129584,-3.8148746,-0.62707275,0.05714208,0.104242116,-0.95840454,1.3320007,61812.38,40786.863,0.5292146,2566060.2,3894092.5,1.4207442e-05
1943-06-17,94598.41,74147.89,57396.645,0.00043168454,0.0010606283,0.0033707318,0.0,0.0,0.0,-33.871307,-17.22586,-6.967407,-1.4473854,-0.55683744,-1.9450207,-5.278774,0.33088115,-0.88929945,-0.55480754,-0.04873298,-0.7424011,2.3959656,61871.773,40786.863,0.31723014,2987582.0,3873617.0,1.42820645e-05
1943-06-18,94651.914,74206.164,57456.363,0.00032407377,0.0008563945,0.0032173323,0.0,0.0,0.0,-33.426727,-17.492233,-7.161377,-1.182142,-1.7401428,-3.7872703,-6.740059,3.2807913,-0.32170334,-1.0604163,-0.32301235,-0.13619995,2.9685974,61925.586,40786.863,0.38597462,2409175.8,4050454.5,6.323279e-05
1943-06-19,94691.375,74198.77,57427.875,0.00029129887,0.0006928814,0.0029354645,0.0,0.0,0.0,-33.458023,-16.929626,-6.92041,3.6125023,-1.0456263,-2.1865141,-2.6224864,0.8351323,-1.918677,-0.90817857,-0.3847216,-0.17922974,3.339264,61912.17,40786.863,0.27027407,2519102.2,4153139.0,9.061201e-06
1943-06-20,94643.82,74139.734,57387.2,0.0002476018,0.00069977593,0.0029974487,0.0,0.0,0.0,-33.354935,-16.8078,-7.337555,3.6592758,0.054361384,-2.0976298,-5.389052,-3.8230112,-3.3986056,-1.022636,-0.44545504,-0.122161865,3.4067078,61895.547,40786.863,0.30013403,2661199.0,4020317.5,1.935917e-05
1943-06-21,94645.06,74184.9,57456.63,0.0001164242,0.0008239194,0.0030325425,0.0,0.0,0.0,-33.49234,-17.775238,-7.2340393,4.725934,1.7775979,-0.48177826,-4.040372,-3.4537947,-0.27934477,-0.79166734,-0.08006434,-1.2046814,2.657013,61928.156,40786.863,0.31082097,2991782.0,3986528.2,1.0918302e-05
1943-06-22,94565.41,74122.81,57398.906,6.1045466e-05,0.0006075801,0.0031778708,0.0,0.0,0.0,-34.46512,-17.289948,-7.4455566,7.5947814,1.7089256,-0.84471923,-2.8991644,-3.0676734,-0.23972535,-0.75203896,-0.16941005,-1.1392517,2.8547058,61899.977,40786.863,0.4152611,2905921.2,3749142.2,0.0001232874
1943-06-23,94404.055,74018.984,57317.113,4.4886885e-05,0.00054994057,0.0021626584,0.0,0.0,0.0,-34.463974,-18.030624,-7.3895874,12.087853,3.7040443,-0.6753688,-3.1817925,-5.214151,-1.4527229,-0.43930998,-0.20548348,-2.3124695,2.7518616,61814.043,40786.863,0.048448972,3138045.8,3510294.0,1.370805e-06
